"orig.ident","Treatment","Cell_Annotation","Seurat_Clusters","UMAP_1","UMAP_2"
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.81110983698363,-0.26472301840695
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.81800728647704,-1.03476543784054
"Vehicle","Vehicle_Tumor","Exhausted","2",-0.711895372557593,-7.14970262408169
"Vehicle","Vehicle_Tumor","Naive","1",6.69357937963014,-2.47295577883633
"Vehicle","Vehicle_Tumor","Effector_Memory","4",0.384726647448587,4.47801820874301
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.18548756449218,-0.85646934866818
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.34422379343505,0.407800763250269
"Vehicle","Vehicle_Tumor","Naive","6",9.45128888280396,4.38131563305942
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.59323769419189,-0.674477890729032
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.70571547358031,0.237105592490114
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-2.9150159916162,6.90564624905673
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-7.38291102259154,3.90409342885105
"Vehicle","Vehicle_Tumor","Naive","1",8.91627377660279,1.21214096188632
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.86997919886107,-1.17932052969845
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.72337752192016,0.261023189277329
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-7.00904112665649,3.3522094929227
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.53827029078002,3.82520906567661
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.6995823940515,-1.29041250109585
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.07829577119355,3.11539404034702
"Vehicle","Vehicle_Tumor","Naive","6",8.91261738927369,4.71355621457187
"Vehicle","Vehicle_Tumor","Naive","6",8.06655759007936,4.69442264676181
"Vehicle","Vehicle_Tumor","Naive","11",6.18414801747804,3.9755222046384
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.27202158777709,0.441977083087839
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.39082747309203,-0.908513144253813
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-8.07986861078734,0.878887637854494
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-6.19172697870727,2.10187165379611
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.6680574974298,0.313911213875689
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.14741450159545,3.85237352490512
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.47273045389648,-0.228446379899107
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.83505564539428,0.344388633371271
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.31834059565063,-0.160642013548933
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-1.44347291796203,4.23780433774082
"Vehicle","Vehicle_Tumor","Naive","6",8.45483178288941,4.78246252179233
"Vehicle","Vehicle_Tumor","Naive","10",7.0160781780005,3.04227606892673
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-1.20445620625014,2.36600153088657
"Vehicle","Vehicle_Tumor","Naive","6",8.58199185521607,3.35918085217563
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.38131171076293,-0.104488924740873
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.62475376932616,0.447045727969088
"Vehicle","Vehicle_Tumor","Naive","11",6.93982810170655,0.757972582579531
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.37429457514281,-1.24627669215115
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-2.75206881372924,-4.69869239687832
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.22508221476073,-0.90714974760922
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.77076178400512,0.242644748986639
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.51808958857055,2.01999728322116
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.2788379749536,-0.992228225468717
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.46272784082885,-0.293469593524061
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.91164332239623,0.942507251501955
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.11838179438109,1.33981911778537
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.72687464563842,0.554259880782045
"Vehicle","Vehicle_Tumor","Naive","6",8.54406804234986,3.50877253651706
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-3.03040819971557,7.60010473370639
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.33781104891295,2.26526991963474
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.17855816690917,0.018460809589304
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.73578339426513,3.69757763981906
"Vehicle","Vehicle_Tumor","Exhausted","2",-1.40256505815978,-6.86306913256558
"Vehicle","Vehicle_Tumor","Stem_Like","8",2.69642490537171,-1.28338261008175
"Vehicle","Vehicle_Tumor","Naive","6",9.11453217656617,4.09575931668369
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.22650366632934,3.64868657231418
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.93442660181518,0.471140458584704
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.94248228876586,-1.04171808123501
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.03191405146117,-0.963653520344816
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.36558538286681,0.0103791201123372
"Vehicle","Vehicle_Tumor","Naive","6",8.56340474278932,4.53686468243686
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-7.35783511011596,3.83448617100803
"Vehicle","Vehicle_Tumor","Naive","1",7.43369406850343,1.28578559994785
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.12484675257201,-1.16755147337826
"Vehicle","Vehicle_Tumor","Naive","1",8.99417466313844,1.48678414464084
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.01889568955903,3.45392839551059
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.51540524156098,4.26426117062656
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.32565623133178,0.155615783632673
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.88748198359008,0.416343435049929
"Vehicle","Vehicle_Tumor","Stem_Like","8",3.76766652257447,-0.15387718439015
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.74148636667724,1.28445510506717
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.57700472681518,0.107639453709997
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.80416101605897,3.06855289578525
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.15741139261718,-0.808767513035856
"Vehicle","Vehicle_Tumor","Effector_Memory","4",0.688165251326608,2.55627243161289
"Vehicle","Vehicle_Tumor","Naive","1",6.48850077779298,-2.53895600199612
"Vehicle","Vehicle_Tumor","Naive","1",6.03644532353883,-3.04626686930569
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.40353756754394,0.737669631243624
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.20301800577636,-0.619110718964659
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.67491131632323,-0.838760212658964
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.62611966936584,-0.241968528031431
"Vehicle","Vehicle_Tumor","Exhausted","2",-1.79414575903411,-5.48071153521451
"Vehicle","Vehicle_Tumor","Naive","6",8.88015431554322,3.8802651607999
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.84461670725341,-1.04688580393704
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.57482128946776,4.14318148732273
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.10777550547118,-0.167437539099775
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.50668125956054,0.0765772306927815
"Vehicle","Vehicle_Tumor","Naive","1",7.13100928456788,-1.32029028296383
"Vehicle","Vehicle_Tumor","Naive","1",7.93834180028443,-1.00586469530972
"Vehicle","Vehicle_Tumor","Naive","6",7.13580674321656,3.75958768963901
"Vehicle","Vehicle_Tumor","Naive","1",8.53425664098268,0.436696290374674
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.43315344660277,1.224058433772
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.49748497812743,-0.408798888920866
"Vehicle","Vehicle_Tumor","Naive","6",8.94795769841676,4.10734431386081
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-0.682612713265372,4.03121273160068
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-3.33604245989318,7.06416837811557
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.41126232950683,2.94730393529025
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.48659211008544,4.43931572079746
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.51768618433471,0.184748904184379
"Vehicle","Vehicle_Tumor","Naive","6",9.10652226598268,4.22478048443881
"Vehicle","Vehicle_Tumor","Naive","1",7.52726620824342,-0.428616479634367
"Vehicle","Vehicle_Tumor","Naive","6",8.34001320989137,2.17480854630557
"Vehicle","Vehicle_Tumor","Naive","6",7.02433318288331,3.93580810666171
"Vehicle","Vehicle_Tumor","Naive","10",6.89985388906007,2.22294609189121
"Vehicle","Vehicle_Tumor","Naive","6",8.68267697484498,4.02228681683628
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.81756811945434,-1.09238727450284
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-0.301577608871413,2.34918133854953
"Vehicle","Vehicle_Tumor","Naive","1",6.90962428243165,-1.68436642050656
"Vehicle","Vehicle_Tumor","Effector_Memory","4",0.799019280982065,4.17245571255771
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-2.83593922464843,7.0990618908414
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.21566229670043,0.27817783445207
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.33244686930175,-0.994069412945829
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.34635716288085,0.144212260247149
"Vehicle","Vehicle_Tumor","Naive","6",9.06155938298707,4.43986122250644
"Vehicle","Vehicle_Tumor","Naive","6",8.29906243474488,4.62294857144443
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.81880646555419,1.80124585270969
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.67240362970824,1.28302697777835
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-8.22702008097167,1.30971901059238
"Vehicle","Vehicle_Tumor","Naive","6",7.86645478398805,4.56793872952548
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-7.87774449198241,1.00780670285312
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.01354771463866,-1.16858835577878
"Vehicle","Vehicle_Tumor","Exhausted","2",-1.80870741217132,-6.42392022967251
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.37989121286864,-1.39298136591824
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.21194535105224,-0.265159711836897
"Vehicle","Vehicle_Tumor","Naive","6",9.36609048039918,3.18852154851047
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.38567047922607,-1.10571630358609
"Vehicle","Vehicle_Tumor","Naive","6",8.19947022588258,4.69837324261753
"Vehicle","Vehicle_Tumor","Naive","10",6.00285977513795,2.22245685696689
"Vehicle","Vehicle_Tumor","Better_Effector","3",-8.05933075754638,0.246920320541538
"Vehicle","Vehicle_Tumor","Naive","6",8.74852341802125,4.25096265912143
"Vehicle","Vehicle_Tumor","Naive","1",6.02212733418946,-1.89599569201382
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.46887093393798,-0.584453777073942
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.80010586588378,0.70897470355121
"Vehicle","Vehicle_Tumor","Stem_Like","8",4.89234751851563,0.217065873891987
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.12472229807372,3.52826206326572
"Vehicle","Vehicle_Tumor","Naive","6",7.96638173253541,4.5620950901517
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.13348275034423,-0.152375624178968
"Vehicle","Vehicle_Tumor","Naive","11",5.86079281957154,4.23237268567172
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.46614151804442,1.79733245015232
"Vehicle","Vehicle_Tumor","Exhausted","2",-0.450023196476651,-7.22311170458706
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-8.28158121912475,0.689924463034548
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.4350002369165,0.815995796919741
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-4.79431563227172,3.8385285580167
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.57909875719543,1.81530789971439
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.67583447306151,1.39128129124729
"Vehicle","Vehicle_Tumor","Effector_Memory","4",0.42408699185853,3.79668681264011
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.28985577433105,-0.781062082051359
"Vehicle","Vehicle_Tumor","Naive","1",8.17220467717652,0.0885799446710721
"Vehicle","Vehicle_Tumor","Effector_Memory","4",0.0515641608953947,2.42400900960056
"Vehicle","Vehicle_Tumor","Stem_Like","9",0.962167326521921,0.447367086411394
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.96500855295653,-0.992198780774198
"Vehicle","Vehicle_Tumor","Naive","6",7.88750142247682,2.68618981480686
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.08351307718749,-0.899457887410246
"Vehicle","Vehicle_Tumor","Naive","11",5.75321931035523,1.05534838080493
"Vehicle","Vehicle_Tumor","Naive","1",5.72260588796143,0.286757535637297
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.74815111963744,-0.400249556302153
"Vehicle","Vehicle_Tumor","Naive","6",7.50762433202271,4.5862707340726
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.70559353024964,2.79709021687595
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.67288523523803,1.2138274157056
"Vehicle","Vehicle_Tumor","Stem_Like","9",1.7586855331183,-0.195312604903303
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.6846488079309,-1.42416592001828
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-1.10203069059844,3.24409381985752
"Vehicle","Vehicle_Tumor","Naive","6",8.50292462499146,4.11661355137912
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.82288843004699,-0.0892154133311137
"Vehicle","Vehicle_Tumor","Naive","1",8.3996321597815,0.350096895695604
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.80498772470946,-0.021349102853857
"Vehicle","Vehicle_Tumor","Effector_Memory","4",0.555984381747293,2.45159546971408
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.98150425760741,0.0870626562842503
"Vehicle","Vehicle_Tumor","Naive","6",8.76955575139527,3.39126412510959
"Vehicle","Vehicle_Tumor","Naive","1",8.43451375157838,-0.0756170606604442
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.80862599222655,1.83306078553287
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.37341814844604,-1.49933977484616
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.89477902262206,0.757292970419802
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.31792479364867,-0.609011486767851
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.33118658869262,0.0455513292559758
"Vehicle","Vehicle_Tumor","Naive","11",5.8664838710547,4.39908163189975
"Vehicle","Vehicle_Tumor","Effector_Memory","4",0.16659415156846,2.72907917142002
"Vehicle","Vehicle_Tumor","Naive","10",6.29111642034059,2.69763867497531
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.48536425440307,-0.283498809336744
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.49275809137816,1.70374302506534
"Vehicle","Vehicle_Tumor","Naive","6",8.31292313725953,4.82378522992221
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.04122000544066,0.444010391236223
"Vehicle","Vehicle_Tumor","Naive","6",9.29741639287477,4.23002235531894
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.33519583551879,0.851210936308779
"Vehicle","Vehicle_Tumor","Naive","6",9.5193774142981,4.0494922840604
"Vehicle","Vehicle_Tumor","Naive","6",8.04229516179566,4.48931781888095
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.63897925226684,0.345633118749537
"Vehicle","Vehicle_Tumor","Naive","1",6.51576298863893,0.812469943762697
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.32726031153197,-0.777975813149534
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.36582308619018,2.73717729687778
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.58937305600648,3.64674489140598
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.44823914377685,-1.56189079642209
"Vehicle","Vehicle_Tumor","Exhausted","2",-2.74381571619506,-5.61815126299771
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.28090935556884,-0.446727291344725
"Vehicle","Vehicle_Tumor","Exhausted","2",-2.21151619760985,-6.33371026873501
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.58549195139403,0.195920973886676
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.35458761065002,-1.12315876841458
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-0.551823865461302,4.03915183186618
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.87446146814818,0.885417982340731
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.09430247156615,0.36062633931724
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.20567661135192,-0.211786077021681
"Vehicle","Vehicle_Tumor","Exhausted","2",-0.199485760021163,-8.40498073458584
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.69657021372314,-0.524112895726286
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.97748642771239,1.37318043351261
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.13543349115844,-0.631437674759947
"Vehicle","Vehicle_Tumor","Stem_Like","8",7.26999634892945,4.89510051846591
"Vehicle","Vehicle_Tumor","Naive","6",8.53283280522828,3.80457298398105
"Vehicle","Vehicle_Tumor","Naive","1",8.02061719090943,4.34563724637119
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.06161814539428,-1.63366515993985
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-2.85243421404357,6.06323377728549
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.29564886896606,-0.939740732907377
"Vehicle","Vehicle_Tumor","Naive","1",7.15646094472413,-2.83793909907254
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.60517578928466,-1.67955215334805
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.67157488672729,0.935070499182619
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.52724533884521,0.0105561906108037
"Vehicle","Vehicle_Tumor","Naive","6",7.71897763402467,5.10214893460361
"Vehicle","Vehicle_Tumor","Naive","6",9.53751629979615,4.44230262875644
"Vehicle","Vehicle_Tumor","Naive","1",8.03125542790895,-0.472827509640776
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-3.22016530840392,5.87051288724033
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.98112946360107,0.445637478829302
"Vehicle","Vehicle_Tumor","Naive","11",5.77870101125245,4.04746000409213
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.68029242365356,-0.768791512250029
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.20450263826842,-1.09043021559628
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.43941574900146,-1.0643308913699
"Vehicle","Vehicle_Tumor","Naive","1",8.07936448247438,-1.47392089724454
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.75215798227782,-0.802836731671415
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-6.34993105738158,2.25562064290134
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.51011330277924,3.677059098483
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.92894583551879,-1.26344604849728
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.03640061228271,0.991133078337587
"Vehicle","Vehicle_Tumor","Naive","6",7.33029765279298,5.08102123379795
"Vehicle","Vehicle_Tumor","Naive","6",9.09393662602906,2.64729849934665
"Vehicle","Vehicle_Tumor","Naive","6",8.75868577153688,3.00805298924533
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-3.76663904993529,6.72100536465732
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-2.18402236311431,4.79975263714878
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-0.367098783913208,2.98775355458347
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.54152232019897,-0.472726241349302
"Vehicle","Vehicle_Tumor","Naive","6",7.81990975530152,3.76843087315647
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.54162436335082,-0.782426611184202
"Vehicle","Vehicle_Tumor","Naive","1",8.91003770024781,1.23338238835422
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.47310012967591,4.35808126568881
"Vehicle","Vehicle_Tumor","Naive","6",8.07112092168336,4.91068021893588
"Vehicle","Vehicle_Tumor","Naive","10",6.96726340444093,3.35403840184299
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.32229905931945,0.525979980231203
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.58310776560302,-0.725250438450895
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-3.23263126223083,7.57728902936069
"Vehicle","Vehicle_Tumor","Naive","6",8.5152384677649,4.24507085919467
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.32286053507323,-1.39521522879513
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-3.54995971529479,7.36692993283359
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.45416813700194,-0.462885395287596
"Vehicle","Vehicle_Tumor","Stem_Like","8",4.50256985814576,0.0952053213128224
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.69851904718871,1.54753951668826
"Vehicle","Vehicle_Tumor","Naive","6",8.98407811315064,4.3777918064603
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.3307464679956,-2.43425519823941
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.09278136103149,0.299179620445646
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-3.29394536821837,7.63346712231723
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.59613495676513,-1.72198970675381
"Vehicle","Vehicle_Tumor","Naive","1",7.59058064610963,1.27490059971897
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.72047978250976,-0.416016713379942
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.44094854981904,2.36236064076511
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.40941983072753,-0.00225967228325455
"Vehicle","Vehicle_Tumor","Naive","6",9.32111710698609,3.53705422520725
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.94817953913207,0.827426298857607
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-0.882422800946189,4.04194132924167
"Vehicle","Vehicle_Tumor","Naive","6",9.33094281346803,2.65226595044223
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.02864771692748,0.425293713212885
"Vehicle","Vehicle_Tumor","Better_Effector","3",-2.17534213869567,0.469786181450762
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-4.94177370874877,4.67910949826328
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.32722025721068,-0.0147037512055263
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.18433218805785,-1.01839645266446
"Vehicle","Vehicle_Tumor","Naive","6",8.90268773229127,4.0167979443082
"Vehicle","Vehicle_Tumor","Naive","11",6.04587382466798,4.27757875561801
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-6.22858601419921,4.83326284527866
"Vehicle","Vehicle_Tumor","Better_Effector","3",-1.42864876596923,1.03290484786121
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-6.81231289713378,3.26595537304965
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.61813383905883,0.578945591450609
"Vehicle","Vehicle_Tumor","Naive","6",8.62622517735963,4.42379371762363
"Vehicle","Vehicle_Tumor","Naive","1",8.60964554936891,-1.49784500956448
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.03742962687011,0.683067872525133
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.94115429728026,2.58682195782749
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-2.48678642122741,7.66342107892124
"Vehicle","Vehicle_Tumor","Naive","1",6.85748738439088,0.0875150778898373
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.886866863656,-0.89129932284268
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.92353516428466,-0.85003693461331
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.73707800714965,0.0768586987265721
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.25987797586913,1.12701819777576
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.92946511118407,1.19454650521366
"Vehicle","Vehicle_Tumor","Naive","1",8.72170418889527,0.64482761859981
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.48712378351684,-1.0605124986163
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.41068487970824,-1.15198059439572
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.35254091413026,2.33401338696567
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.21484738199706,0.666482582093157
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.03400641291137,0.0410588377722874
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.46925574152465,2.57626025319187
"Vehicle","Vehicle_Tumor","Better_Effector","3",-4.91259079782958,-0.204134092330061
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-7.75911837427611,0.510772689581789
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-5.30147152750487,2.81503073811618
"Vehicle","Vehicle_Tumor","Naive","6",9.21162099034791,4.88278333783237
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.38531142084594,-0.700782493352018
"Vehicle","Vehicle_Tumor","Better_Effector","3",-1.24516003935332,1.40621153950778
"Vehicle","Vehicle_Tumor","Naive","6",9.21185750157838,4.02905408978549
"Vehicle","Vehicle_Tumor","Better_Effector","3",-7.06662970392699,0.436474024654307
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.76258749158387,3.22651402592746
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.16906767694945,-1.15869982600125
"Vehicle","Vehicle_Tumor","Naive","1",8.19303006322389,-2.03724010348233
"Vehicle","Vehicle_Tumor","Effector_Memory","7",-1.15679806082244,5.23769132733432
"Vehicle","Vehicle_Tumor","Naive","6",8.42071217687135,4.17234341740695
"Vehicle","Vehicle_Tumor","Effector_Memory","4",-0.510473374116374,2.09745924115268
"Vehicle","Vehicle_Tumor","Naive","1",9.06718033940797,1.10982648968784
"Vehicle","Vehicle_Tumor","Naive","6",9.02993840367799,3.97082869649021
"Vehicle","Vehicle_Tumor","Naive","6",9.18756837041383,1.84877090096561
"Vehicle","Vehicle_Tumor","Better_Effector","3",-3.11526637880797,4.14129559636203
"Vehicle","Vehicle_Tumor","Exhausted","2",0.7273122707129,-5.16169650912198
"Vehicle","Vehicle_Tumor","Naive","6",9.57138604314332,4.42848770260898
"Vehicle","Vehicle_Tumor","Naive","1",6.34611767919068,-2.68109090685757
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.91528921930785,-1.4449849879733
"Vehicle","Vehicle_Tumor","Better_Effector","3",-6.2282450756311,1.9144413912305
"Vehicle","Vehicle_Tumor","Effector_Memory","4",1.8629278579474,3.13960115552036
"Vehicle","Vehicle_Tumor","Better_Effector","3",-5.98122006266112,1.34244124531833
"Vehicle","Vehicle_Tumor","Naive","6",9.06392926366334,3.86832253575412
